Date,Close,halving,mayer,vol_an,saison,skew,macro,corrections,levy90,hurst,sir,omori,autocorr,hopf7,levy7,dow,range_pos,range_intra,gap,shock_24h,echoes_24h,damping_24h,mom_1h,burst_1h,compress_1h,tick_burst,ofi,size_change,forward_5d
2015-04-21,235.2689971923828,0.5986301369863014,0.19239146618292371,0.7850199227146426,0.017037086855465844,0.47003102235675687,0.5,0.5,0.6,0.495323599375448,0.2045519985002714,0.615856275210747,0.44188039041711524,0.898300372986309,0.0,0.7,1.0,0.29973407578600064,0.0063008330678700035,0.4589580809131339,0.5,1.0,0.7646831779525841,0.5806189697146384,0.6837265723310556,0.441821196232057,0.5,0.33431246076876375,-0.06732295672450961
2015-04-22,234.17599487304688,0.5993150684931506,0.19008499518077324,0.778350650272672,0.017037086855465844,0.46949835824567854,0.5,0.5,0.6,0.49162269948373055,0.17288691840956166,0.9815478850035625,0.4650315705287365,0.8439241891326744,0.3333333333333333,0.9,0.1579059689316779,0.08708039043315367,0.33322029209010373,0.0410717950902076,0.5,0.08711096058199526,0.4460247027937726,0.5340855398389664,0.2002342653673516,0.4160458353939079,0.5,0.050975065886285004,-0.02088172783166542
2015-04-23,236.4620056152344,0.6,0.19576307786711578,0.7721096808184085,0.017037086855465844,0.46614181977422126,0.5,0.5,0.6,0.4838951724590319,0.17699371716319118,0.8258397214179107,0.4588444331887792,0.7162319329053605,0.3333333333333333,0.75,0.9960315981667275,0.05293800186984295,0.12365404745871891,0.09110038978342862,0.5,0.1964003948188477,0.5342704212472297,0.33530770454280123,0.125385601918133,0.24505372716578694,0.5,0.31804204771049194,-0.04485714252527684
2015-04-24,231.2680053710937,0.6006849315068493,0.18374339947176585,0.766811531698688,0.017037086855465844,0.4697083458861976,0.5,0.5,0.6,0.4866552930553374,0.16509634320840422,0.5775981156225314,0.46062523927448434,0.7920047553026539,0.3333333333333333,0.65,0.20951160813706168,0.1450929879642357,0.4898344579018869,0.2104328062759944,0.5,0.4570867555803691,0.3399430891515988,0.48909990151115534,0.40414346073320423,0.34988381742835667,0.5,0.1915720999731502,-0.02360900162175905
2015-04-25,226.38999938964844,0.6013698630136987,0.1725480691919799,0.7614668335007592,0.017037086855465844,0.4730152401769155,0.5,0.5,0.8,0.5089943029037833,0.1809607072435368,0.7468177915176667,0.4516226793916179,0.7280201300699841,0.3333333333333333,0.3,0.008514425245646325,0.14447606757035936,0.033597174405697365,0.20189580464911436,0.5,0.43843733950937896,0.3452903582893099,0.21623287063546695,0.36445414375161894,0.1608901464841092,0.5,0.3431782614400166,0.04308938075494573
2015-04-26,219.42999267578125,0.602054794520548,0.15649231961581173,0.7575106786053278,0.017037086855465844,0.4785076296683811,0.5,0.5,0.8,0.5214658608692176,0.19542829499926145,0.8878512710064955,0.4673526607847528,0.6860418953126483,0.3333333333333333,0.35,0.37746453945538583,0.3314849279626018,0.020802103003895282,0.2962681804443569,0.0,0.6445975089383883,0.2861789144126385,0.6537640544729849,0.6925400710010194,0.5382531987154655,0.5,0.665187664903193,0.057644818381254126
2015-04-27,229.28599548339844,0.6027397260273972,0.18034239067332708,0.75746561037991,0.017037086855465844,0.4744246262755071,0.5,0.75,0.8,0.5545202743875599,0.24372235875679238,0.5315435925874906,0.48859133160679274,0.4417362362652206,0.0,0.85,0.7370110062594794,0.44721551597956183,0.00106409194862461,0.43485849918644326,0.0,0.9473535151565692,0.7495880713529647,0.8156707964047187,0.6829019924022083,0.7418036028039586,0.5,0.37283329608314875,0.024615533890256502
2015-04-28,225.85499572753903,0.6034246575342466,0.172560565099664,0.7517371627788375,0.017037086855465844,0.476248666486704,0.5,0.25,0.8,0.5333657353923342,0.30825435387076905,1.0,0.47859932979427977,0.2526531224622126,0.0,0.7,0.43355084129991184,0.15261403497807485,0.3254807381307176,0.14196729790971244,0.0,0.32506027400897447,0.38282740801268306,0.3422112563821109,0.23593138546516482,0.33212127047541945,0.5,0.6421054645577068,0.06421379316728126
2015-04-29,225.80799865722656,0.6041095890410959,0.17284666626909795,0.7455887306705214,0.017037086855465844,0.47481278539121763,0.5,0.25,0.8,0.5208356870846779,0.2930645047693239,1.0,0.4857776220378347,0.29564582598082184,0.0,0.9,0.6587273073102691,0.06714806020929517,0.27517140037333454,0.0,0.0,0.0,0.47320500910571717,0.2855007734818208,0.07214833793379462,0.27164396832620347,0.5,0.09286807810206893,0.0585010575020406
2015-04-30,236.1450042724609,0.6047945205479452,0.19775852624828488,0.7457939294321916,0.017037086855465844,0.47101230909498043,0.5,0.25,0.8,0.5203980737617382,0.2760446896440617,1.0,0.4924269619515617,0.30107483827468706,0.0,0.75,0.7654085415663024,0.4111683268281107,0.11990049685758297,0.44328234701058544,0.0,1.0,0.7548644650400621,0.6350393166406262,0.549119228129485,0.6368933223887083,0.5,0.48912485431260705,-0.00010164125753686637
2015-05-01,232.07899475097656,0.6054794520547945,0.18832184154639808,0.7404704776727941,0.0170370868554659,0.4733889704188312,0.5,0.25,0.6,0.5177562683050194,0.33771021767194154,1.0,0.5013873957490818,0.45865696511168297,0.0,0.65,0.0,0.16058405309268353,0.20537565617671796,0.1640122700405956,0.0,0.3685594477329693,0.3690192345731926,0.23621370610152023,0.1868732029958401,0.26083998788020607,0.5,0.5314766307033167,-0.009897479402550702
2015-05-02,234.92999267578125,0.6061643835616438,0.19536767691141532,0.7350350973917671,0.0170370868554659,0.469891427491264,0.5,0.25,0.8,0.5270066849240863,0.3306486093756912,1.0,0.46887673633334914,0.5288637522207946,0.0,0.3,0.7646154886099907,0.05702321901171913,0.26577953831998596,0.11576830667233473,0.0,0.2594779621569884,0.5497215124425673,0.06632506651899496,0.024421602924903557,0.10525056029230717,0.5,0.2749728673668724,0.010232865249033773
2015-05-03,240.3580017089844,0.6068493150684932,0.20848040643296473,0.730788943817034,0.0170370868554659,0.4653037826470066,0.5,0.25,0.8,0.5183150052509472,0.3406502728694336,1.0,0.45597133041067545,0.7121960347470394,0.0,0.35,0.6852681323881815,0.2299922357742546,0.05009186679833913,0.2215736452577476,0.0,0.4987079654356875,0.6159941508173145,0.26450669660823334,0.3307456438256032,0.26597651880795176,0.5,0.2683580635457062,0.014582434776006181
2015-05-04,239.0180053710937,0.6075342465753425,0.2054229823111541,0.7250274734000164,0.0170370868554659,0.4650949186955889,0.5,0.25,0.8,0.5132633101288216,0.2983896012206264,1.0,0.46804198788300655,0.5688588047094174,0.0,0.85,0.25020859143889873,0.09608759764356456,0.001957827841133254,0.05015843593914407,0.5,0.11113148171975092,0.4403331595212501,0.4198490779340245,0.16377647984717256,0.3487342049659982,0.5,0.1175296992751097,0.011773152223236272
2015-05-05,236.1210021972656,0.6082191780821918,0.19868692921325468,0.7196099240507541,0.0170370868554659,0.4663119234584583,0.5,0.25,0.8,0.528382722168184,0.21499823350392533,1.0,0.4656661711428721,0.7457364433155729,0.3333333333333333,0.7,0.5688118621713982,0.16586288113872352,0.163500900159658,0.11416304494258105,0.5,0.2558484026847871,0.40024298672361147,0.4960731062279777,0.3133882870907968,0.4173443520185391,0.5,0.1291070693537754,0.0176816251536569
2015-05-06,229.7819976806641,0.6089041095890411,0.18381092856210673,0.7157086571004536,0.0170370868554659,0.47080857488148,0.5,0.25,0.8,0.5245903732714462,0.2212003136983895,0.8393817347491328,0.48081828770993174,0.7035133789731122,0.3333333333333333,0.9,0.07628346776067961,0.17038903430794647,0.12761025985403196,0.2581612053450935,0.0,0.5814338678965498,0.3100477457407502,0.6152546740068703,0.2983225235644901,0.5560338834781019,0.5,0.24680147340664807,0.053859776679622495
2015-05-07,237.33399963378903,0.6095890410958904,0.20207357601979511,0.7132604853055061,0.0170370868554659,0.46616465202489876,0.5,0.25,0.8,0.5316920567085397,0.25624540133588725,1.0,0.48472578322094223,0.4359881628646063,0.0,0.75,0.8318461371291965,0.2786875935922988,0.122938891567707,0.31702311742981454,0.0,1.0,0.6757802489187196,0.626663508105887,0.532333959011903,0.5280136839018054,0.5,0.015204524930355819,0.015918494121193172
2015-05-08,243.86300659179688,0.6102739726027397,0.21777125626682406,0.7098997356881069,0.0170370868554659,0.46155977408590193,0.5,0.25,0.8,0.5341260254439978,0.22681207171703927,1.0,0.454783287934236,0.5478411629270348,0.0,0.65,0.7588251897623658,0.2524955115866727,0.1289559620314398,0.2646478729555638,0.0,0.835053362832235,0.6429742895669716,0.5304941476594384,0.4488047998412464,0.4652337968621023,0.5,0.053128303297142875,-0.030697594502148262
2015-05-09,241.83200073242188,0.6109589041095891,0.2129908791059827,0.7045409551464475,0.0170370868554659,0.4619734452560805,0.5,0.25,0.8,0.5348872170837944,0.26454873865291084,1.0,0.4791479641792883,0.5007541700303959,0.0,0.3,0.26858480922293937,0.19108619682519887,0.09075427129296279,0.07708324991954574,0.0,0.2443515125212385,0.4234684295928067,0.2790259064021446,0.30455008025410557,0.27330082655585336,0.5,0.27255399503368044,-0.020274404806147506
2015-05-10,240.29600524902344,0.6116438356164383,0.2094220552001153,0.6991769119333603,0.0170370868554659,0.4619616368165496,0.5,0.25,0.8,0.5388868360791772,0.2971711785722916,1.0,0.46697977453342415,0.27689522865694827,0.0,0.35,0.2772576834916031,0.10673947949604164,0.10026556214197925,0.05775140896891748,0.0,0.18346927345816558,0.4355771957625295,0.15283583024036546,0.16574906529908198,0.16062452862206755,0.5,0.1807795872281851,-0.011198727663806363
2015-05-11,242.1580047607422,0.6123287671232877,0.21396478626742935,0.6940041165104155,0.0170370868554659,0.4593298220969548,0.5,0.25,0.8,0.5419201966654651,0.29712110329510766,1.0,0.4690810687375255,0.4072550653195862,0.0,0.85,0.568451016889446,0.09806721454098681,0.0029300248888520807,0.07141468594548099,0.0,0.22649936549112767,0.5219400081598834,0.32380465203065095,0.14421197127118343,0.30818121674582843,0.5,0.241369514382751,-0.024797878925148842
2015-05-12,241.11199951171875,0.613013698630137,0.21155241915582298,0.6887180230217418,0.0170370868554659,0.4589052725615144,0.5,0.25,0.8,0.5447860119051521,0.29076153541554195,1.0,0.46779179504407975,0.4502835979762283,0.0,0.7,0.36412700676279375,0.035169153174338705,0.012638704335153957,0.037881651003370154,0.0,0.12089295919645864,0.44802289370036513,0.2932933872030631,0.035652239979060134,0.2734423835800216,0.5,0.06903524679520219,-0.017875500046957482
2015-05-13,236.3769989013672,0.6136986301369863,0.20037139523704214,0.6843739394662599,0.0170370868554659,0.4617653735351133,0.5,0.25,0.8,0.5443343968089507,0.26382220766552245,0.9273966878690494,0.4594123114269132,0.5792714877686385,0.0,0.9,0.15382853195553645,0.20791661034445477,0.27924285504649204,0.18767532509467405,0.0,0.5926418370945262,0.35419755249734236,0.5409075044467838,0.41224055486236616,0.4545475392201412,0.5,0.35882170532238067,-0.013744962221462043
2015-05-14,236.9290008544922,0.6143835616438356,0.2018584013609119,0.6792071514087147,0.0170370868554659,0.46006302333472593,0.5,0.25,0.8,0.5335305535249396,0.2577159319904956,0.4988966472904292,0.41274932586359037,0.477331706421928,0.0,0.75,0.7675046384080576,0.06600809236910882,0.16233387226434143,0.018478601339902954,0.0,0.07378851299840455,0.48878275882875977,0.479523535283611,0.13375115203792892,0.38362491160483975,0.5,0.11698490888782526,-0.021027373647541925
2015-05-15,237.60499572753903,0.6150684931506849,0.20362986182085416,0.674108383737201,0.0170370868554659,0.45827819219953686,0.5,0.25,0.8,0.517563886113238,0.2453962675212008,0.5469724216868326,0.4291102343068964,0.3019752847174252,0.0,0.65,0.4136845386533521,0.012313733246406446,0.02583527903732436,0.02354282137390785,0.5,0.13491879765177034,0.49195480314571854,0.2671740796515249,0.03302467329831164,0.18669456140411264,0.5,0.3469876190988459,-0.015096443344813082
2015-05-16,236.1529998779297,0.6157534246575342,0.20031562506685138,0.6690916328702934,0.0170370868554659,0.4582098236777895,0.5,0.25,0.8,0.5023485770456184,0.20528991166990046,0.5830103335276157,0.41399916781076196,0.3828547595430169,0.3333333333333333,0.3,0.357201844769967,0.02538168292660978,0.038642665090260604,0.05539935603873449,0.5,0.30282270873437184,0.4370504366723391,0.11533501023737032,0.11598018346079406,0.07160530498328405,0.5,0.24591152831041713,-0.0034257694703131447
2015-05-17,236.802001953125,0.6164383561643836,0.20203188267181055,0.6641044137363848,0.0170370868554659,0.4564564412238907,0.5,0.25,0.6,0.53948968816993,0.18176902112898957,0.5155144625097273,0.429934922271118,0.4575416901137423,0.3333333333333333,0.35,0.3930559236681459,0.014259106896259912,0.14256095703842658,0.02251679509770979,0.5,0.12951099587861067,0.4913121373854217,0.12880059427307747,0.09935484922235392,0.09084421387243194,0.5,0.0,0.014974557730831117
2015-05-18,233.1280059814453,0.6171232876712329,0.19342230503079377,0.6596687560925735,0.0170370868554659,0.4583664295078984,0.5,0.25,0.6,0.5421138204493061,0.17376093389672903,0.570899574602035,0.4279123806774743,0.4118627872894993,0.3333333333333333,0.85,0.14063142475328946,0.0958387072176875,0.0844951175814785,0.14735731920403342,0.5,0.7874988303870882,0.3794512935666019,0.3568833030211859,0.43786705772341344,0.24590397160088448,0.5,0.3282219727683029,0.024638773076309572
2015-05-19,231.947006225586,0.6178082191780822,0.190814177420235,0.6547891464122101,0.0170370868554659,0.4580780073136939,0.5,0.25,0.6,0.5269479424637677,0.15403007582675482,0.48863681284875665,0.4283079301880325,0.3643733217574636,0.3333333333333333,0.7,0.05570047266952834,0.0247297351840702,0.0918977704188448,0.045180035036064166,0.5,0.24896047974399027,0.4434514498376502,0.2828780060539959,0.1472198981540884,0.18206127965513494,0.5,0.16676031846445605,0.03882782041749011
2015-05-20,234.0180053710937,0.6184931506849315,0.19598625717873827,0.6501878502291145,0.0170370868554659,0.45536395023310616,0.5,0.25,0.6,0.5357940101869508,0.13469932909085414,0.47284475432427897,0.43501931290899576,0.38139415123622245,0.3333333333333333,0.9,0.765930135132212,0.040571944018116674,0.057860193976478194,0.08295318523811113,0.5,0.5703409794855512,0.5291673069071055,0.39819269016120007,0.3082425292496676,0.23588898364150054,0.5,0.08116072971536924,0.013212638208563332
2015-05-21,235.343994140625,0.6191780821917808,0.19934557652953055,0.64549324409395,0.0170370868554659,0.4531557481833729,0.5,0.25,0.6,0.5338888237334148,0.09179160664280722,0.5968591110057713,0.4121368861352725,0.4735502217380756,0.3333333333333333,0.75,0.6269168594884148,0.026643011600196588,0.0020108691500840287,0.05105004707290121,0.0,0.3575057117579522,0.5091843347158133,0.4425915746051837,0.2635945360528699,0.22887509098842776,0.5,0.02034186554549123,0.007529417439772423
2015-05-22,240.34800720214844,0.6198630136986302,0.21147021752455702,0.6419986111213425,0.0170370868554659,0.4492127307907763,0.5,0.25,0.6,0.5316108628025773,0.06308045566709086,0.4975179881689545,0.4163923728977178,0.5403654838162931,0.0,0.65,0.8949082251350552,0.13168029898798905,0.023002334868218455,0.203559233887534,0.0,1.0,0.6047105749010734,0.8878819195432099,0.669109510747763,0.5426493725047635,0.5,0.626520553016612,-0.012752352212466622
2015-05-23,238.8719940185547,0.6205479452054794,0.20803159593043816,0.6373512967988132,0.0170370868554659,0.44917298071429596,0.5,0.25,0.6,0.5361049398482356,0.1014626033278116,0.7383781177491465,0.4247445897923349,0.603117965875136,0.0,0.3,0.07754917920254088,0.022588910642205796,0.06074002450299411,0.05569451956421971,0.0,0.28019853000905653,0.4368655569125139,0.33164154542118807,0.18049698494778818,0.20330110429895426,0.5,0.6698313775373693,-0.006128760568301583
2015-05-24,240.9530029296875,0.6212328767123287,0.21311559373071162,0.6329217800364952,0.0170370868554659,0.4465556109861804,0.5,0.25,0.6,0.5475901265436269,0.1168168139776945,0.6151699410643169,0.42712309295021034,0.5582046505404645,0.0,0.35,0.6763509867406722,0.04766309395084394,0.10250053589178482,0.08083179895808476,0.0,0.4025661330040072,0.5278385472464967,0.2000972265936265,0.2723429367603339,0.12473180494740159,0.5,0.16914311100497334,-0.01600731196871963
2015-05-25,237.1100006103516,0.6219178082191781,0.20400488182887547,0.6288701858493436,0.0170370868554659,0.44854717414893164,0.5,0.25,0.6,0.5463608014941639,0.12557793875914058,0.5538558489945005,0.3968151320560841,0.6771373384956965,0.0,0.85,0.10789391249870127,0.08269298662207823,0.0254038205570589,0.15160239852048166,0.0,0.7470755166678399,0.3767923293765863,0.3347200429232366,0.4529059015063909,0.21861384053951705,0.5,0.1610976865140096,-0.01587870347078091
2015-05-26,237.11599731445312,0.6226027397260274,0.2041539607118989,0.6243015952779275,0.0170370868554659,0.4473396192973691,0.5,0.25,0.6,0.5407932126396594,0.11580768159078941,0.8369194413162522,0.34591894331203926,0.6506768087337886,0.0,0.7,0.5584291245055859,0.02996724449866246,0.005953940192769738,0.0,0.0,0.0,0.47463441441352044,0.4068156195312052,0.20075753411899183,0.29467797857662426,0.5,0.10723070509995293,-0.029209310849920955
2015-05-27,237.2830047607422,0.6232876712328768,0.20468633994276267,0.619784969417931,0.0170370868554659,0.44601697804029844,0.5,0.25,0.6,0.5423593886613355,0.13410094384882093,0.8606202872755849,0.4065219088428697,0.5580451405628368,0.0,0.9,0.30293620533783605,0.01177807562886617,0.05062993612874857,0.0025305117570461055,0.0,0.021397563562528286,0.478793452165944,0.48552498210711825,0.12914549665646902,0.38447676864259744,0.5,0.1448192179125963,-0.060505849975103776
2015-05-28,237.4080047607422,0.623972602739726,0.20511405598931576,0.6153133311553172,0.0170370868554659,0.44473092395736435,0.5,0.25,0.6,0.544133799950575,0.16482264143832148,0.5734446060959216,0.44049743521378315,0.537322111990021,0.0,0.75,0.6450546159955127,0.0,0.025796735233028334,0.0007945240624906097,0.0,0.01294682194952257,0.4777060922440114,0.2878606057465668,0.030543205841370706,0.24493103867495955,0.5,0.30914589405665605,-0.04888213856994217
2015-05-29,237.0959930419922,0.6246575342465753,0.2044923671690181,0.6108819195485771,0.0170370868554659,0.4437778923079521,0.5,0.25,0.4,0.5327837815338434,0.16598780764440435,0.580194432255989,0.4372496891140952,0.44055827158125044,0.0,0.65,0.7621384451544437,0.007224789079457801,0.03074610702662868,0.008494566356079595,0.5,0.07127188053230936,0.46642990094363174,0.39916809367574707,0.18555118013484284,0.28376294220767423,0.5,0.053690316946134145,-0.04733104080794304
2015-05-30,233.34500122070312,0.6253424657534247,0.1956395193596908,0.607036291571403,0.0170370868554659,0.44570430868238153,0.5,0.25,0.4,0.5318537150719811,0.11607054653174992,0.4763046143526381,0.43415753229959203,0.45262838564342084,0.3333333333333333,0.3,0.25737997339460345,0.10459133199136741,0.0039695279666322174,0.15034472499532964,0.0,0.991838065392697,0.37758009059771414,0.36985863272086683,0.6674989499121002,0.26171057197722125,0.5,0.03770630513725747,-0.03865947865417407
2015-05-31,230.19000244140625,0.626027397260274,0.1882624874344375,0.6030707580383444,0.0170370868554659,0.4471342224070488,0.5,0.25,0.4,0.5200540844128221,0.12986827123782702,0.5419968747377637,0.49707788383147117,0.37723988529210867,0.0,0.35,0.17466212603542652,0.06651801252419902,0.21187338113871124,0.12785596938420007,1.0,0.8458925962174034,0.3916662339628839,0.3785938059874581,0.4401829779064219,0.2917085954311254,0.5,0.034076778227259345,-0.022755143734490724
2015-06-01,222.92599487304688,0.6267123287671232,0.1710713892320466,0.6010220037624948,0.14644660940672627,0.45218523525341353,0.5,0.25,0.4,0.502155911418839,0.1481206207821662,0.6392691784319203,0.5362764945813923,0.3843362984233668,0.6666666666666666,0.85,0.1564741140901847,0.27434254465136637,0.043976060391265,0.30421943400443957,0.5,1.0,0.281198536684459,0.77270195220753,1.0,0.6570542466637556,0.5,0.6348085180316407,0.012080279934985505
2015-06-02,225.8029937744141,0.6273972602739726,0.17829079757788485,0.5972510422626921,0.14644660940672627,0.4491375109957825,0.5,0.25,0.4,0.4809030851776275,0.18959099650145483,1.0,0.5435610752421212,0.29467659418479436,0.3333333333333333,0.7,0.8466330975350107,0.08082155574249482,0.03379088031494517,0.12184097455693889,0.5,0.4017988991392412,0.5535252120296295,0.5180651801558794,0.3138283398167186,0.48468791192576866,0.5,0.28891386772892175,-0.012940470901070866
2015-06-03,225.87399291992188,0.6280821917808219,0.17873726163740342,0.5930310760177171,0.14644660940672627,0.447895108975484,0.5,0.25,0.4,0.49908030819368127,0.2066435774296958,1.0,0.5105756339501725,0.34416748066481134,0.3333333333333333,0.9,0.5595832619590377,0.06280698061530383,0.06985468370765807,0.0,0.5,0.0,0.4764053617094837,0.41849415925256456,0.23177138337754324,0.40571865627632087,0.5,0.13183787904311073,0.011577275716249558
2015-06-04,224.32400512695312,0.6287671232876713,0.17528663259341687,0.5889218778402315,0.14644660940672627,0.44796428673191796,0.5,0.25,0.4,0.4953007417942552,0.2050691372658327,1.0,0.5099627468964287,0.3566168374160573,0.3333333333333333,0.75,0.10684805777464025,0.03306980071351813,0.10629969076075181,0.0627451075894852,0.5,0.20796453523823502,0.43244932350903076,0.29502720027757,0.1184473241338743,0.30418280451059665,0.5,0.14686341866162933,0.021058820792558608
2015-06-05,224.9519958496093,0.6294520547945206,0.17708439529822553,0.5848183938567189,0.14644660940672627,0.44631855997757675,0.5,0.25,0.4,0.49763727093272897,0.2192069904973184,1.0,0.48553256873691064,0.3991550340762449,0.3333333333333333,0.65,0.6357095962358685,0.04192403584008243,0.17840631092985595,0.023017978775901914,0.5,0.07765960634303501,0.4916260607196147,0.407022674412123,0.13494288207843674,0.40608408931371304,0.5,0.15640278928815476,0.0171191987439816
2015-06-06,225.61900329589844,0.6301369863013698,0.17896530130623142,0.5807576045669132,0.14644660940672627,0.4446541451276536,0.5,0.25,0.4,0.49420234704980237,0.24881250524895232,1.0,0.5739664795309589,0.4679241521891976,0.3333333333333333,0.3,0.9253797626910185,0.0,0.0554755673546852,0.024637587694867416,0.5,0.08297192141151469,0.49264052518454776,0.15328431108252014,0.0063168362904051055,0.17171489820278035,0.5,0.3918456561436739,0.018110170134017833
2015-06-07,222.8809967041016,0.6308219178082192,0.1726440951527192,0.5769760254046749,0.14644660940672627,0.4457563106343141,0.5,0.25,0.4,0.4979640836414093,0.2552931892349639,0.20091082578690292,0.45953448082651027,0.5620273967650176,0.3333333333333333,0.35,0.06465370548272728,0.0650101004130236,0.024009739844185266,0.11431062931042525,0.5,0.3770993768931793,0.4001505452119574,0.2447023782076149,0.2589668992344396,0.250506990623587,0.5,0.13231578070097783,0.0318600420395283
2015-06-08,228.488998413086,0.6315068493150685,0.18643883728884747,0.5746197034393293,0.14644660940672627,0.44206937657592793,0.5,0.25,0.4,0.49075700524152943,0.2658977936153547,0.20781348941626968,0.4728561662760403,0.6490462702435658,0.3333333333333333,0.85,0.8528292673938722,0.16437370215385536,0.002111349081066152,0.24168435230771365,0.5,1.0,0.6285907705493798,0.6630783277689946,0.7124386805365568,0.5728359397787814,0.5,0.5822890545584779,0.017125526445221917
