date,c3_shock,c3_echo,c3_damp,c2_mom,c2_burst,c2_comp,c1_burst,c1_ofi,c1_size
2022-03-03,1.0,1.0,0.10226774320785352,0.4856359257229808,0.349823789290434,0.3380273743137787,0.3354658714566232,0.15666025240876352,0.33407193371211785
2022-03-04,1.0,1.0,0.1622577734441114,0.4650857896322369,0.35625525172253353,0.3473562359079915,0.3426844735325716,0.1588431234274342,0.33589858314536886
2022-03-05,1.0,1.0,0.10018347056871377,0.5035147659365375,0.2551935070103061,0.33184168265709707,0.32798973749783683,0.17496554689607458,0.3326141770549299
2022-03-06,1.0,1.0,0.1518845370334816,0.49042355472464205,0.376708922630866,0.35340850795656215,0.33908499164593064,0.1612228315264203,0.3372132337297147
2022-03-07,1.0,1.0,0.18543750084305138,0.4975004960849134,0.3899589643421983,0.3367640764393111,0.3333070254587732,0.14571082833738527,0.3336620238933635
2022-03-08,1.0,1.0,0.14439085569616325,0.5058424783531249,0.3083235714536498,0.3318139782816216,0.330125343988771,0.11211938786240405,0.3308180150023701
2022-03-09,1.0,1.0,0.14503685982662134,0.5340034590146162,0.3189197393673331,0.3433166502501954,0.3368296283727062,0.14197319742251635,0.3346066260251579
2022-03-10,1.0,1.0,0.12851948179294792,0.47496680172915945,0.3360047320692834,0.34161958108821744,0.3281817444396443,0.12944448412459952,0.33474878037424677
2022-03-11,1.0,1.0,0.13304557628014269,0.49368823444634646,0.3374773364883993,0.3420677017673166,0.33649508612228,0.1275179283760055,0.33256754495864466
2022-03-12,1.0,1.0,0.1097712890406913,0.5017008862041158,0.2924898832399965,0.33609487920208087,0.336707627296106,0.17368874691181427,0.3359765999735406
2022-03-13,1.0,1.0,0.15325024108765642,0.4868313622641177,0.3853606791115062,0.34719890678571863,0.33387003443666347,0.18577457430651576,0.33628198381955143
2022-03-14,1.0,1.0,0.07370319521602194,0.5201614751161547,0.3392913484778507,0.3429083752251003,0.32801471528820075,0.14487583526494047,0.33428702800505905
2022-03-15,1.0,1.0,0.07196873257779811,0.4971888554085293,0.3355487381380449,0.33531491308539074,0.33083962580852916,0.15116297634226764,0.3343833973660285
2022-03-16,1.0,1.0,0.07217129368816474,0.51811670036828,0.35966261999130406,0.343789061499683,0.32965943518157936,0.13284496397756743,0.33317503074132454
2022-03-17,1.0,1.0,0.09444229762105126,0.4988283108574044,0.26647597940720835,0.3329521789074891,0.3339817764689258,0.14466407891128544,0.33231875963685353
2022-03-18,1.0,1.0,0.13659172448681678,0.508890191618285,0.3842570414729087,0.3457883884898101,0.3368117109794915,0.14338394444782532,0.3352562356079068
2022-03-19,1.0,1.0,0.14796432196174503,0.5033124425121137,0.3072317439479526,0.3432982056117927,0.33353137000400873,0.1534351224443886,0.3341473434284123
2022-03-20,1.0,1.0,0.17302387175611708,0.491938601784881,0.3366935014930421,0.3349662802362714,0.33308390255885806,0.1699307034827177,0.33666580849889033
2022-03-21,1.0,1.0,0.11861250521270542,0.49758836684223495,0.3437222352058179,0.33706922406679807,0.33487797018806886,0.14610011959832678,0.33366701376476804
2022-03-22,1.0,1.0,0.08158635209026756,0.5135896833714707,0.33583232838094434,0.3405220250520652,0.3267565408763302,0.13644519678202288,0.3350795424224975
2022-03-23,1.0,1.0,0.11688764320216,0.5022398906402569,0.33833886686331316,0.3396015460554895,0.3393413898011159,0.14919457944868733,0.33534014987934324
2022-03-24,1.0,1.0,0.1649015186414933,0.512855605578991,0.35940210197342504,0.3325528134782209,0.3257575680209601,0.14058208921806703,0.33072118923152954
2022-03-25,1.0,1.0,0.1619075202834376,0.5037232310036038,0.3387454065581321,0.33914758446101434,0.3315653740196389,0.14532694652129674,0.33494799807301096
2022-03-26,1.0,1.0,0.14678740196540432,0.5013739551437387,0.3089777151537151,0.3385319415932648,0.33514872226107445,0.1825732365490902,0.33396256620431
2022-03-27,1.0,1.0,0.10645889530605301,0.5208779014389842,0.4039781011108201,0.33968373557736137,0.3277209934028802,0.1807679942046221,0.33851220142942895
2022-03-28,1.0,1.0,0.044720206657236056,0.5048723221056203,0.3004099856125589,0.3448871929173405,0.34087845877704304,0.13294704655302914,0.3317480488647385
2022-03-29,1.0,1.0,0.1292649941616254,0.5015022501256204,0.31982650956901704,0.33348028126527635,0.3309490264081323,0.13859820246426272,0.33173917205660436
2022-03-30,1.0,1.0,0.15917423798108088,0.49746880895979856,0.3404183692195968,0.3392942290585105,0.3321010386068644,0.15290306818291632,0.3362635254856523
2022-03-31,1.0,1.0,0.12644205804388933,0.4864486495479533,0.3504818292159237,0.34146840268634865,0.3386359493833096,0.1565714659460931,0.3371701146533544
2022-04-01,1.0,1.0,0.11680456707193497,0.5059699848553907,0.31267782516466996,0.33600892589372194,0.3307633983585545,0.12645694666096116,0.329937386498479
2022-04-02,1.0,1.0,0.10585221598303259,0.4977838465894501,0.32191982645881745,0.3435582904805988,0.3372926925240021,0.15496571281902838,0.3370915756641024
2022-04-03,1.0,1.0,0.11055612176799169,0.5043879342423748,0.36551102120491596,0.34561985225444164,0.33593883088219356,0.17232681984541107,0.33651611498855716
2022-04-04,1.0,1.0,0.10637488650447427,0.5021054917384092,0.35182391682021824,0.33455535779440704,0.3313735352734469,0.1473740004322912,0.33623473401520476
2022-04-05,1.0,1.0,0.14149192965916346,0.4917261268387008,0.32975234761932093,0.3386510203218533,0.3348883859963171,0.1539173859906021,0.3354694155544793
2022-04-06,1.0,1.0,0.20284862523681202,0.4779321183295415,0.3616971673824111,0.3434703466504315,0.33807194453064626,0.14404150747943398,0.33475959593908733
2022-04-07,1.0,1.0,0.10802563696823214,0.5022750173940357,0.2874234691769185,0.33402828093338566,0.32961191800339334,0.152068735847111,0.33195636959037667
2022-04-08,1.0,1.0,0.1683953159605397,0.4866988905792769,0.38860159882305,0.3409972149802316,0.33496913224168157,0.16766172540549126,0.3341620841392497
2022-04-09,1.0,1.0,0.09387051423971336,0.5040515170987176,0.2561726652528539,0.3346382202982081,0.33351406693858543,0.22568199665138852,0.3344915968681459
2022-04-10,1.0,1.0,0.19844724068105157,0.49642690148048896,0.4093224925728255,0.3449521683423154,0.33721217960224076,0.20245528339125776,0.3354982740186863
2022-04-11,1.0,1.0,0.1600164156029264,0.47317286844130585,0.3828493807113694,0.3391439500430713,0.3333221118225793,0.15923918827556363,0.3354379318844354
2022-04-12,1.0,1.0,0.1403726629298834,0.5049687793632662,0.30761463047886045,0.3380360344483403,0.3319346565671231,0.1364798465887841,0.3319168010342596
2022-04-13,1.0,1.0,0.14276949790626747,0.5115706609831642,0.33151513970440816,0.3342755260620109,0.33320186490578474,0.13835940893439838,0.3339369330082772
2022-04-14,1.0,1.0,0.08669646461523847,0.4871972351251539,0.33238709015319506,0.33529264791473223,0.3327505684936712,0.18365029609064015,0.33115259113865114
2022-04-15,1.0,1.0,0.08184650213559205,0.506278973678079,0.297233703707736,0.34282169769238563,0.33556110070735934,0.19707740570939014,0.3357650891142957
2022-04-16,1.0,1.0,0.06197326127877339,0.49930894921335,0.33257760466282615,0.33995002558753484,0.3343041706127586,0.25428171942950134,0.3349425250012079
2022-04-17,1.0,1.0,0.11212615837939192,0.4929332325562712,0.3830170894984396,0.35072048473561435,0.34525767816591924,0.20934585943589135,0.3397181638052137
2022-04-18,1.0,1.0,0.0761994853416163,0.5115558061346372,0.3835516465855423,0.33476988952899767,0.3214821701576352,0.15528967021663298,0.3341863469718408
2022-04-19,1.0,1.0,0.09002563209498433,0.5064663608971685,0.29928006106632665,0.3351951330458185,0.33524745814789786,0.15829961052233274,0.33268701750007135
2022-04-20,1.0,1.0,0.1807435348859286,0.49926107749766735,0.3678060846236144,0.344368622038683,0.33613917846469726,0.1563498958759971,0.33130751691006
2022-04-21,1.0,1.0,0.14647260922531236,0.4905255521248415,0.4033195180218933,0.34425696678598267,0.3373275159183426,0.14120229644623805,0.3371463361274821
2022-04-22,1.0,1.0,0.11621111322719001,0.49276199582559155,0.29902621654328043,0.3339519555833022,0.3310981881539628,0.12358265140023669,0.3340122881477615
2022-04-23,1.0,1.0,0.09905780407519017,0.4991435620108041,0.27484412496523475,0.3455259700110944,0.33769606621502885,0.18839030660991124,0.3368396217622119
2022-04-24,1.0,1.0,0.11068049015165995,0.4986348131633358,0.37942832690418177,0.3366254220975713,0.33074105237562296,0.16461568690129502,0.335041088536857
2022-04-25,1.0,1.0,0.11501968011696409,0.509862323530673,0.3817806022945443,0.3492188863887424,0.33233660255255093,0.12037572034377224,0.3356140242495736
2022-04-26,1.0,1.0,0.10726966575976542,0.4750545237815056,0.384497836307427,0.3437687893150402,0.3394179287011294,0.12149585296274967,0.33533365536428955
2022-04-27,1.0,1.0,0.11770086851963435,0.5121883618783529,0.31299824263162046,0.33328779129190095,0.32989131389463816,0.11678160839226145,0.3302748880640245
2022-04-28,1.0,1.0,0.10845303788693421,0.5062344901727291,0.36602476710325305,0.33645319665074047,0.3343820674814663,0.13297516463310793,0.3367516920471127
2022-04-29,1.0,1.0,0.09090409337004514,0.4879875943884087,0.340113497636734,0.3360273938998926,0.33310762913738673,0.13577712051326174,0.3350846453934898
2022-04-30,1.0,1.0,0.10247292536846103,0.4903268051599661,0.35004262462083785,0.35148482936423314,0.33988725495591754,0.17820673077136384,0.3367827761367591
2022-05-01,1.0,1.0,0.1015104773256115,0.5080677477878995,0.3385073394594067,0.33770518931422205,0.3322941650882047,0.14724741532154587,0.3367537592753694
2022-05-02,1.0,1.0,0.16213340171704993,0.5018470814082716,0.3346013345853135,0.3349661978835083,0.33131435674052123,0.14393752118452321,0.33398876926348026
2022-05-03,1.0,1.0,0.13739476524002112,0.49021799754361134,0.34252828480752084,0.3372862422832717,0.3339306803983845,0.12975516303012005,0.3337960034545785
2022-05-04,1.0,1.0,0.18118620675702085,0.5211548955335272,0.37133571784180575,0.3401916556641968,0.33975158022330076,0.15137006212110493,0.332084288189156
2022-05-05,1.0,1.0,0.08817700757622174,0.4658262990756965,0.35048747010550796,0.3495609229959385,0.33391227854200006,0.13740849688797932,0.3371565594921795
2022-05-06,1.0,1.0,0.06974363730515355,0.49526363021388736,0.306732647092919,0.3330009351607926,0.3313166875041109,0.11565509869000033,0.3335012376682874
2022-05-07,1.0,1.0,0.12489789665177262,0.49324570210027097,0.36348893737507204,0.35060142914094156,0.3356836530933558,0.18743182092614685,0.3369312312623039
2022-05-08,1.0,1.0,0.13426783281784754,0.4840498456259072,0.35427281275332045,0.33330543222110665,0.32960731560831064,0.18165607050041252,0.33409727509971987
2022-05-09,1.0,1.0,0.2038519341011938,0.45550310620165707,0.4431772071223951,0.34721886902108445,0.34333535184009434,0.1360463251357467,0.33551428781255077
2022-05-10,1.0,1.0,0.1874165541140595,0.5067848668577924,0.2708948955811677,0.33530077992305196,0.3289720314458654,0.12747731355359382,0.3316600137956251
2022-05-11,1.0,1.0,0.1946998477461675,0.4737410858866185,0.37777765161579563,0.3388058881504232,0.33789157896159644,0.0912248349587716,0.3331912803366974
2022-05-12,1.0,1.0,0.149051491423121,0.5041040597590019,0.30323921114986946,0.3388407656261865,0.33505487046741655,0.09472934541330608,0.3356679991468867
2022-05-13,1.0,1.0,0.1459581199826698,0.5052750277200151,0.30225426775260883,0.33701969981607754,0.33600233583041655,0.10758528345475568,0.33524655612404364
2022-05-14,1.0,1.0,0.16225848979809201,0.5098883218003166,0.32018104089695415,0.3363595078236534,0.33352204853367584,0.14178694604945077,0.33431902358614396
2022-05-15,1.0,1.0,0.17212892297387747,0.5149731154866105,0.34450310042382726,0.3331950680014191,0.3321406479100339,0.12555792434611363,0.33311161553373164
2022-05-16,1.0,1.0,0.14020285423380044,0.4838241606869714,0.3375031561877243,0.339755257154284,0.3346926038122848,0.12352883870289791,0.3351660784963082
2022-05-17,1.0,1.0,0.16277043622996987,0.5073833066917017,0.3541332910874831,0.33998107862936877,0.33622395818824014,0.14376973547959246,0.3321021886328946
2022-05-18,1.0,1.0,0.16190950669490833,0.4780227692041659,0.3333430434994496,0.3410651386140211,0.337428113720712,0.12979867119769134,0.3388104309484116
2022-05-19,1.0,1.0,0.14709742952649,0.5197872380816393,0.345099246965678,0.33510085114112015,0.3391030051766525,0.12092507804567336,0.33167062700648786
2022-05-20,1.0,1.0,0.129645914866626,0.4861684159312703,0.3338684272541099,0.33917119258882,0.3297866934043095,0.14058542013397235,0.3334188424733364
2022-05-21,1.0,1.0,0.1254525556192303,0.502553160060544,0.27267000795933666,0.33513059594479777,0.3315383850903307,0.18755877720536304,0.3343921921306194
2022-05-22,1.0,1.0,0.13351423885349936,0.5130736400028335,0.3702976095814088,0.3429401548753701,0.33400543903072955,0.18738216924673384,0.3381302885162004
2022-05-23,1.0,1.0,0.19553268211467803,0.4824721024051503,0.4066929929138587,0.34427144868333825,0.3384478030875769,0.14317534192183237,0.33731385817465487
2022-05-24,1.0,1.0,0.13999968377370434,0.5082977723961356,0.3176872978802669,0.3381109949625146,0.33382046565897644,0.157304971774263,0.33480675738110655
2022-05-25,1.0,1.0,0.13988330749381897,0.499664054288346,0.3238584325051787,0.3392123346385131,0.3366576947003549,0.15927465712421654,0.3345312479994695
2022-05-26,1.0,1.0,0.14687890305351484,0.4969192556494627,0.35985866808652406,0.34377606198209365,0.33587700451391306,0.14791614090485738,0.3361135454379735
2022-05-27,1.0,1.0,0.12467417158485666,0.48980880450677994,0.34246386433257753,0.3413155768867566,0.3339133911149015,0.14890873545330258,0.3358146111493118
2022-05-28,1.0,1.0,0.08208545471192806,0.5056350167592569,0.2440472538850127,0.33397667399455894,0.3299888308614446,0.20403601524193415,0.33200231174741734
2022-05-29,1.0,1.0,0.15435954273927777,0.5055500629755796,0.36381360833935406,0.3426344816749702,0.3347640827708321,0.20925121260619417,0.33496693515615417
2022-05-30,1.0,1.0,0.11239722870762886,0.5317306015191,0.43421364143348673,0.3488591320468624,0.33551973334351004,0.1793337129642511,0.33589921082347485
2022-05-31,1.0,1.0,0.09981225756061607,0.5013176382357832,0.2854061617758592,0.33368617660288097,0.3344437742718615,0.13707808380759637,0.33278321325060234
2022-06-01,1.0,1.0,0.1635921435664066,0.4734822902695595,0.4205622878576476,0.34723071632416025,0.3366791787907894,0.15698176205253225,0.3381193150735342
2022-06-02,1.0,1.0,0.09932627110698457,0.5093567087629676,0.28057070459079947,0.3360974426969995,0.3342565696061848,0.135754459756512,0.3322598063537933
2022-06-03,1.0,1.0,0.10679519508309894,0.4884350706542155,0.33178503159702827,0.3351363971762515,0.333774253853258,0.15224271082668828,0.3331118620594414
2022-06-04,1.0,1.0,0.11296602405701998,0.5015997044388957,0.3036021450495886,0.3392998121340717,0.3345513921544281,0.2192475250592043,0.33441318027809247
2022-06-05,1.0,1.0,0.15134819657548448,0.5022309134413439,0.350906133938275,0.3424044527245692,0.33672243571444666,0.21426168032454543,0.33602681807054235
2022-06-06,1.0,1.0,0.16371773715230545,0.5191633324357104,0.37525392703769817,0.3372772440530575,0.3334476262970261,0.14181520985660198,0.3332471789500679
2022-06-07,1.0,1.0,0.1121622371890419,0.4981477405628538,0.4109107739855377,0.35772856046689916,0.3457371346808594,0.16069715922984634,0.3360286206046437
2022-06-08,1.0,1.0,0.04669587485276864,0.488216264829805,0.24902272671299247,0.3315367707384212,0.33360145403608965,0.12794477069673899,0.3340296434994273
2022-06-09,1.0,1.0,0.13051363840835284,0.4974575820606925,0.34414014815197075,0.3365550180576249,0.33366707745546104,0.15010012508332474,0.33408471812039114
2022-06-10,1.0,1.0,0.09138244215715452,0.48651005645783535,0.3586966983096255,0.34505969219350496,0.3224675477740743,0.14619035421967327,0.3348607829272491
2022-06-11,1.0,1.0,0.09533536166635409,0.49026992126314245,0.3510294714052842,0.3448104918170542,0.33859286202961436,0.15361966321058848,0.33632143694595806
2022-06-12,1.0,1.0,0.13197556740970037,0.47790941400698994,0.3491122964236646,0.3428672950544768,0.3343508877364683,0.10921539815927192,0.33653054471141597
2022-06-13,1.0,1.0,0.20293439800097857,0.42332260920854586,0.39126485784181886,0.3414039369027655,0.339288191464725,0.0915319980329578,0.33433224132056644
2022-06-14,1.0,1.0,0.1676616471718968,0.496495480006794,0.29782031328853004,0.33772659603955496,0.3326002263728762,0.09943288172051046,0.33174220426980683
2022-06-15,1.0,1.0,0.16693878589339228,0.5096637748254993,0.39600039340982346,0.33387511916358625,0.3347318968008188,0.10143630570800269,0.3327974137363262
2022-06-16,1.0,1.0,0.08680263378315396,0.4571181399914281,0.2958209511346189,0.3391480628690366,0.3368020207121777,0.11043570638210996,0.3364920190707374
2022-06-17,1.0,1.0,0.1556657597179605,0.5037497042276121,0.3087016422520627,0.3309447595526748,0.329693326529864,0.11657790487252852,0.3325413926720655
2022-06-18,1.0,1.0,0.09422773717844511,0.47205794134537576,0.40616962916027394,0.3411014579230763,0.33017982099861354,0.13919721943769447,0.33428738088341337
2022-06-19,1.0,1.0,0.11265145487212085,0.5320379547032464,0.2775365700931156,0.3358478819583663,0.33240220484392663,0.12043310665657622,0.334437085669945
2022-06-20,1.0,1.0,0.12087629511149599,0.5017929980632879,0.31370439648160153,0.3374303074350836,0.33785333647931437,0.11014476197072426,0.33378381700772336
2022-06-21,1.0,1.0,0.18542439527800625,0.503765935757141,0.3339387846477833,0.3383477055029684,0.33598958997460243,0.11859448948617583,0.333369120926409
2022-06-22,1.0,1.0,0.17942853471530104,0.4862632206590249,0.3405543112052034,0.33425154276575647,0.3341526466040545,0.11961226521016312,0.3349106493018248
2022-06-23,1.0,1.0,0.1528772927879882,0.5214679513216159,0.33584062402441783,0.34116247014047124,0.33838804870934736,0.11627172126518744,0.33343377283771664
2022-06-24,1.0,1.0,0.12619665544563186,0.5046733391252793,0.3178806905156365,0.33459633416599427,0.33564087238894647,0.10836056017886261,0.3332470368826599
2022-06-25,1.0,1.0,0.14208659346890928,0.5030674235785696,0.3034012963023636,0.336779251634439,0.3338802424753723,0.1341772770363077,0.333508598063621
2022-06-26,1.0,1.0,0.1643861990040151,0.49298829326112403,0.3401422098501039,0.3478127274991719,0.33716595244145126,0.1350713899304948,0.3354466591609283
2022-06-27,1.0,1.0,0.14628322001251046,0.49397535483167954,0.3344207037064672,0.33932868875412603,0.33415179540795314,0.11338137564883971,0.3341676083393779
